Date,Wind_Speed(m/s),Temperature(C),Humidity(%),Power_Output(kW)
2021-04-02,3.7,28.95,30.31,59.96939912040178
2021-04-03,2.49,30.67,31.43,18.16231233866052
2021-04-04,3.58,30.1,32.16,54.08285413075613
2021-04-05,3.9,30.06,38.93,69.85489590174274
2021-04-06,4.51,28.84,44.42,108.42069325475477
2021-04-07,3.91,29.07,38.33,70.65502560752633
2021-04-08,4.44,28.62,31.95,103.72438210354545
2021-04-09,4.41,28.41,37.74,101.62713901676213
2021-04-10,5.15,28.21,44.51,161.81136508464263
2021-04-11,4.22,28.45,47.89,88.9049388116464
2021-04-12,4.2,28.5,50.64,87.59531896544173
2021-04-13,3.71,27.98,51.56,60.484399657306135
2021-04-14,2.18,26.99,57.58,12.306943638300355
2021-04-15,2.01,24.89,73.13,9.70535102709571
2021-04-16,3.05,26.11,63.5,33.79075661769801
2021-04-17,2.58,26.98,59.81,20.39513579308757
2021-04-18,2.93,27.32,56.76,29.846226311480187
2021-04-19,2.01,27.3,60.5,9.631322734053636
2021-04-20,2.04,26.79,61.44,10.087369594615017
2021-04-21,1.77,26.57,66.22,6.590220466484979
2021-04-22,1.46,27.07,61.35,3.693918593624719
2021-04-23,1.53,25.97,66.39,4.266251823250197
2021-04-24,1.55,26.57,65.13,4.4262624466864136
2021-04-25,3.35,27.16,59.96,44.616520788951135
2021-04-26,2.84,25.62,65.95,27.323358934894117
2021-04-27,2.54,26.66,61.03,19.481716781848316
2021-04-28,2.76,27.07,58.54,24.964353171227117
2021-04-29,2.69,27.76,55.64,23.061533230048443
2021-04-30,2.85,26.77,61.4,27.507899564905035
2021-05-01,3.49,26.69,64.91,50.504586148566055
2021-05-02,2.57,26.86,62.4,20.161154731017415
2021-05-03,2.94,27.28,60.82,30.140740886920874
2021-05-04,3.02,27.55,61.03,32.634167113929
2021-05-05,3.11,28.23,58.02,35.56243653815824
2021-05-06,3.84,28.07,57.91,66.98463366513477
2021-05-07,4.02,27.79,59.65,76.91581564873522
2021-05-08,3.78,27.96,57.84,63.920892946099634
2021-05-09,2.94,28.64,56.78,30.002243238540252
2021-05-10,2.63,28.4,59.52,21.488281680725912
2021-05-11,2.06,27.27,66.44,10.360899064704066
2021-05-12,1.81,27.02,70.17,7.03125268195284
2021-05-13,1.82,26.0,75.75,7.171698258766843
2021-05-14,4.82,27.2,65.0,132.78198625586077
2021-05-15,6.3,24.81,75.47,298.85428137814426
2021-05-16,5.9,25.6,74.03,244.75690629491186
2021-05-17,3.59,26.98,67.47,54.89149531508673
2021-05-18,3.6,26.55,68.18,55.438290299695254
2021-05-19,3.75,25.33,80.84,62.8592121056323
2021-05-20,3.51,24.37,79.53,51.74864485986021
2021-05-21,3.76,23.76,80.22,63.75908704124573
2021-05-22,4.19,24.23,78.4,88.08727040609655
2021-05-23,4.63,24.76,76.87,118.62979152638245
2021-05-24,4.6,23.97,75.43,116.71563819583555
2021-05-25,4.62,23.04,85.96,118.53834135020801
2021-05-26,6.66,24.1,76.2,354.0150394892253
2021-05-27,5.22,24.33,74.16,170.3429250626901
2021-05-28,5.35,25.25,70.03,182.8274442421649
2021-05-29,4.41,25.36,70.37,102.35135407284507
2021-05-30,4.55,25.2,72.95,112.44625738623665
2021-05-31,4.4,25.59,73.43,101.52804591832681
2021-06-01,3.31,25.85,74.98,43.170637722965104
2021-06-02,2.56,25.23,77.55,20.014222296799886
2021-06-03,0.92,24.72,79.01,0.9306212950121479
2021-06-04,3.32,23.61,86.32,43.889067884636404
2021-06-05,2.76,22.23,84.36,25.357677154322424
2021-06-06,2.9,24.09,72.91,29.2395774210179
2021-06-07,3.72,23.23,78.89,61.88231592143879
2021-06-08,4.42,24.83,72.28,103.23675037553697
2021-06-09,5.27,24.15,77.55,175.33966460957805
2021-06-10,5.7,24.29,74.73,221.8074476348391
2021-06-11,5.77,23.32,77.79,230.86853732520885
2021-06-12,7.5,22.52,75.53,508.7067290272076
2021-06-13,7.52,22.95,72.7,512.0902163378695
2021-06-14,8.66,22.68,77.64,782.482517952552
2021-06-15,7.15,22.59,79.81,440.4465260552778
2021-06-16,7.31,23.88,75.01,468.5753032847151
2021-06-17,6.92,23.84,78.15,397.4304860288722
2021-06-18,6.7,23.1,78.68,361.7355019317835
2021-06-19,6.26,23.52,79.59,294.53571912964566
2021-06-20,5.14,23.76,76.14,162.9535993455754
2021-06-21,4.7,24.33,74.53,124.33338841787747
2021-06-22,4.02,24.13,75.69,77.84875465366372
2021-06-23,4.01,24.49,75.38,77.16411900488205
2021-06-24,4.93,24.26,74.27,143.53756067698836
2021-06-25,5.17,23.58,74.05,165.97717465185553
2021-06-26,5.49,23.69,74.48,198.65011950331348
2021-06-27,5.12,21.82,74.63,162.29378331749228
2021-06-28,2.68,24.15,68.14,23.084230911442727
2021-06-29,2.68,25.75,70.26,22.93685453103739
2021-06-30,2.73,25.61,76.84,24.238125978829263
2021-07-01,2.87,23.77,87.65,28.330212757213626
2021-07-02,3.67,23.53,84.52,59.31472921663899
2021-07-03,2.79,23.68,80.84,26.055360315638467
2021-07-04,2.72,23.3,83.4,24.172163852827776
2021-07-05,2.37,24.04,79.99,15.949973060774719
2021-07-06,2.51,23.77,84.16,18.95803198878272
2021-07-07,3.03,23.06,86.64,33.43453966880242
2021-07-08,3.61,23.18,85.38,56.52525721966875
2021-07-09,4.7,23.25,84.45,124.72068101777654
2021-07-10,5.73,21.77,82.02,227.3656305847713
2021-07-11,6.2,21.44,82.45,288.38596404410924
2021-07-12,6.56,21.76,81.82,341.1912100773598
2021-07-13,6.81,23.28,81.39,379.47048989074386
2021-07-14,6.85,22.86,84.45,386.7054562584197
2021-07-15,6.38,22.54,83.56,312.862884353208
2021-07-16,5.01,23.49,82.08,150.95974560368347
2021-07-17,4.73,22.87,86.8,127.28228535431366
2021-07-18,6.31,22.52,88.74,302.54016743611237
2021-07-19,6.33,23.4,81.26,304.6144412804283
2021-07-20,7.42,23.27,80.76,490.90191576251203
2021-07-21,7.14,23.1,80.93,437.6807934604913
2021-07-22,8.87,22.42,83.54,841.137811115522
2021-07-23,7.6,23.44,79.71,527.2121113317899
2021-07-24,6.21,23.8,80.99,287.17620526088604
2021-07-25,6.22,22.95,84.99,289.40229433278637
2021-07-26,5.94,22.92,83.06,252.13282220436417
2021-07-27,5.95,23.17,80.97,253.21733078304896
2021-07-28,6.41,23.61,78.15,316.15887407444313
2021-07-29,6.2,23.23,79.96,286.4593612118459
2021-07-30,5.86,22.82,82.26,242.1970572091142
2021-07-31,5.86,23.24,80.53,241.84513390533266
2021-08-01,5.97,23.3,79.24,255.69736233625247
2021-08-02,6.27,23.14,76.92,296.4717670674267
2021-08-03,5.7,23.27,79.09,222.57966229152962
2021-08-04,6.26,23.44,79.82,294.6201299462377
2021-08-05,6.28,23.58,79.41,297.30414408370837
2021-08-06,5.95,23.92,79.98,252.5048999958745
2021-08-07,5.01,24.01,81.77,150.65797217612825
2021-08-08,3.15,24.11,80.69,37.43634542484179
2021-08-09,3.28,24.12,81.35,42.26042897101326
2021-08-10,4.55,22.65,86.33,113.4005555132827
2021-08-11,3.58,23.5,82.8,55.073921931230856
2021-08-12,4.66,22.74,85.15,121.79758709292621
2021-08-13,4.82,23.14,82.43,134.60675185680162
2021-08-14,4.77,22.52,83.69,130.76010442403674
2021-08-15,5.23,22.19,81.94,172.60795135957167
2021-08-16,4.55,22.87,79.91,113.37896543739053
2021-08-17,4.16,23.51,78.24,86.45214444334098
2021-08-18,4.57,22.99,77.37,114.85787758477771
2021-08-19,5.54,22.29,77.31,205.1726802325085
2021-08-20,3.67,22.36,79.88,59.615290188643996
2021-08-21,2.38,22.4,81.17,16.254211548136
2021-08-22,1.85,23.2,79.65,7.611464781463859
2021-08-23,1.7,23.02,85.11,5.906808248770976
2021-08-24,2.66,23.54,80.21,22.594183461734524
2021-08-25,3.56,23.62,80.26,54.14568648514099
2021-08-26,2.03,24.0,82.53,10.02182919987917
2021-08-27,3.39,23.41,86.0,46.76257388396854
2021-08-28,4.61,22.79,83.01,117.92221253450485
2021-08-29,5.46,22.48,77.98,196.25452965987895
2021-08-30,5.28,22.0,80.41,177.76417825227648
2021-08-31,4.05,23.3,77.63,79.84423274145635
2021-09-01,2.66,23.25,80.0,22.620238952926552
2021-09-02,2.5,22.49,87.06,18.82092874052571
2021-09-03,3.89,22.6,80.97,70.91776981585265
2021-09-04,4.38,22.14,86.15,101.3629287019726
2021-09-05,5.46,22.58,83.12,196.07480745112224
2021-09-06,6.55,21.93,80.18,339.4642766491635
2021-09-07,5.92,22.02,81.85,250.50229357460307
2021-09-08,5.43,22.68,83.53,192.7770872816259
2021-09-09,4.7,23.0,81.33,124.8841300502909
2021-09-10,4.72,22.98,82.59,126.47822684728135
2021-09-11,5.2,22.93,83.35,169.14137541294753
2021-09-12,6.2,23.13,82.17,286.5034085589235
2021-09-13,6.63,23.1,83.4,350.33972269769293
2021-09-14,4.89,23.62,82.0,140.29995176070847
2021-09-15,3.88,23.5,82.63,70.1132576177984
2021-09-16,3.8,23.54,82.44,65.85621490210764
2021-09-17,3.23,23.87,79.02,40.40710048840654
2021-09-18,2.55,24.22,76.14,19.86187345681327
2021-09-19,2.08,23.56,82.01,10.799966429811638
2021-09-20,2.25,23.36,85.24,13.676279698848814
2021-09-21,3.66,23.07,83.55,58.94352559282937
2021-09-22,3.62,23.12,83.0,57.02417612525845
2021-09-23,2.96,23.03,83.65,31.183966442463063
2021-09-24,2.71,23.78,82.11,23.86500728331431
2021-09-25,2.89,23.18,85.86,28.99961205752588
2021-09-26,4.02,21.95,86.96,78.4192864236439
2021-09-27,5.47,22.83,82.78,196.968797647761
2021-09-28,5.14,21.58,84.45,164.19816865262302
2021-09-29,4.17,22.27,81.71,87.46592233687919
2021-09-30,1.99,23.26,78.63,9.472365882601949
2021-10-01,2.36,23.7,82.97,15.764657537726512
2021-10-02,2.92,23.33,85.5,29.895648745075825
2021-10-03,3.2,23.14,83.19,39.385873537198925
2021-10-04,2.46,22.97,85.5,17.90105861883307
2021-10-05,2.2,23.05,87.12,12.797657287864194
2021-10-06,2.39,22.78,87.53,16.424749707316348
2021-10-07,2.11,24.06,81.66,11.252437501407574
2021-10-08,2.82,23.33,88.97,26.918085318921364
2021-10-09,3.74,22.96,88.74,62.886412978032084
2021-10-10,3.27,22.77,87.04,42.07146000992251
2021-10-11,2.15,23.23,84.75,11.93934154550405
2021-10-12,2.29,22.59,87.1,14.459563317686827
2021-10-13,3.5,22.56,87.22,51.629588275304926
2021-10-14,2.23,23.36,82.94,13.318120394457521
2021-10-15,1.27,23.4,86.61,2.4586621971774263
2021-10-16,2.46,23.58,87.46,17.854370262389796
2021-10-17,2.62,22.22,90.53,21.678685500850627
2021-10-18,3.36,23.13,87.69,45.573996793686966
2021-10-19,1.89,22.87,84.43,8.12227904237938
2021-10-20,2.01,23.16,86.4,9.756542196159181
2021-10-21,1.7,22.99,89.36,5.904850780970358
2021-10-22,2.18,23.17,86.9,12.446205174704923
2021-10-23,2.24,22.89,86.19,13.518306196709108
2021-10-24,1.6,22.46,85.0,4.935414297563135
2021-10-25,2.64,22.13,86.76,22.19519885363812
2021-10-26,2.14,22.41,85.3,11.810727058564062
2021-10-27,2.84,21.92,84.5,27.66027262971803
2021-10-28,2.98,21.65,82.91,31.994432994218318
2021-10-29,3.2,21.39,87.46,39.639201268570886
2021-10-30,3.77,22.05,87.82,64.6489468139957
2021-10-31,3.26,22.04,88.62,41.79964545261796
2021-11-01,3.36,21.71,89.69,45.819948183632754
2021-11-02,4.69,21.42,88.4,124.76804962380352
2021-11-03,3.59,21.73,87.75,55.89441374052485
2021-11-04,2.75,22.05,88.06,25.091411180402808
2021-11-05,1.45,22.22,85.96,3.6764880195157423
2021-11-06,2.38,21.69,88.94,16.286716218274663
2021-11-07,3.51,21.56,90.23,52.262619860402495
2021-11-08,3.04,20.57,93.34,34.076333879121165
2021-11-09,2.52,20.54,89.66,19.419148433346074
2021-11-10,3.08,19.8,86.38,35.56790824107624
2021-11-11,5.9,18.65,90.86,251.03740463366452
2021-11-12,5.6,19.87,92.88,213.60248646784726
2021-11-13,1.24,22.57,84.72,2.2964359164353363
2021-11-14,1.88,22.32,90.28,8.00649434735852
2021-11-15,1.93,22.98,88.16,8.64184128703265
2021-11-16,3.31,22.48,89.35,43.67371950963292
2021-11-17,2.67,22.08,89.94,22.957683245620736
2021-11-18,5.03,19.7,92.65,154.89726116980336
2021-11-19,5.46,21.89,93.42,196.4027074653009
2021-11-20,3.81,22.08,91.97,66.69312478564437
2021-11-21,2.77,21.76,82.52,25.68596287038041
2021-11-22,2.37,21.55,87.6,16.0932003254749
2021-11-23,2.65,22.13,88.97,22.443400741540216
2021-11-24,2.84,21.98,86.12,27.64935249209392
2021-11-25,3.78,21.12,88.19,65.40012531823788
2021-11-26,4.19,21.29,87.03,89.02347094299462
2021-11-27,4.6,20.8,89.97,117.99079615106538
2021-11-28,4.53,20.03,91.44,113.01075121719758
2021-11-29,4.56,20.25,90.37,115.18275112596078
2021-11-30,3.98,21.02,88.26,76.36938036400305
2021-12-01,4.57,21.71,87.75,115.310186236883
2021-12-02,3.13,21.8,85.94,37.04044624828737
2021-12-03,1.92,21.18,84.92,8.571152981664364
2021-12-04,1.02,21.72,80.07,1.28300539603828
2021-12-05,1.83,22.22,82.17,7.393469338883395
2021-12-06,2.01,21.46,86.94,9.821232851620609
2021-12-07,3.19,21.62,85.32,39.24159553752844
2021-12-08,3.12,20.68,82.77,36.85775527179084
2021-12-09,2.52,21.88,85.37,19.325623195229102
2021-12-10,3.9,20.57,85.14,72.00292557328945
2021-12-11,4.22,20.82,87.6,91.11149249095234
2021-12-12,4.57,20.66,87.26,115.78941760944714
2021-12-13,4.19,20.9,87.83,89.15240400936227
2021-12-14,4.34,20.11,87.69,99.38081824065304
2021-12-15,3.94,20.14,85.28,74.36423274996586
2021-12-16,3.72,19.96,84.29,62.63901605113199
2021-12-17,2.99,19.69,82.23,32.56568685192126
2021-12-18,3.44,18.22,80.39,49.88156320704143
2021-12-19,3.45,17.08,79.4,50.54126508426214
2021-12-20,3.11,17.15,81.45,37.00741574693204
2021-12-21,1.7,18.15,74.0,6.024828924876166
2021-12-22,2.36,17.69,78.01,16.142091749350897
2021-12-23,2.23,17.96,76.31,13.606558215954774
2021-12-24,2.42,17.61,73.09,17.416610974203067
2021-12-25,2.49,18.31,77.05,18.91592657578723
2021-12-26,2.73,18.7,80.71,24.885295795134834
2021-12-27,3.09,18.48,81.15,36.1144804441502
2021-12-28,3.33,18.48,82.94,45.19356333379289
2021-12-29,3.35,18.96,82.45,45.92973147606843
2021-12-30,3.94,19.49,83.39,74.5636574776187
2021-12-31,5.22,20.63,86.54,172.58820171059352
2022-01-01,4.83,20.72,85.66,136.6859778830832
2022-01-02,4.33,20.2,83.39,98.69861800195068
2022-01-03,3.2,19.63,78.96,39.94099488126477
2022-01-04,3.14,19.48,81.36,37.75019283713613
2022-01-05,1.75,19.59,77.66,6.534284426457761
2022-01-06,2.87,19.83,80.79,28.78805156633826
2022-01-07,3.29,20.39,81.7,43.26949810687781
2022-01-08,2.88,20.76,81.81,28.98320717746324
2022-01-09,3.0,20.89,80.97,32.74524572968615
2022-01-10,3.18,20.22,77.92,39.11169092235693
2022-01-11,3.06,20.61,77.77,34.797260711599385
2022-01-12,2.98,21.12,80.29,32.06823199782272
2022-01-13,2.89,21.43,79.51,29.216752349740457
2022-01-14,2.35,21.59,78.49,15.700607631309998
2022-01-15,1.41,22.13,73.33,3.386014749859865
2022-01-16,3.53,21.72,78.88,53.18664053949757
2022-01-17,3.94,21.22,78.42,74.1009911448709
2022-01-18,3.18,20.6,75.65,39.06273981043615
2022-01-19,2.77,20.16,72.14,25.86943916009542
2022-01-20,2.22,20.17,63.92,13.326205596381442
2022-01-21,2.06,21.21,63.12,10.60674387158108
2022-01-22,2.64,20.62,65.11,22.37057585495199
2022-01-23,2.65,20.01,69.45,22.669173925357725
2022-01-24,2.18,20.13,62.8,12.621918267097232
2022-01-25,1.54,20.92,71.47,4.432816083580307
2022-01-26,2.83,21.42,81.19,27.431182671565946
2022-01-27,3.91,21.49,75.83,72.36388886632923
2022-01-28,4.69,20.75,73.84,125.26294637803841
2022-01-29,4.12,21.24,74.44,84.75344738583365
2022-01-30,1.35,22.71,71.88,2.9657284079010995
2022-01-31,1.81,23.6,69.69,7.12502306011938
2022-02-01,2.51,23.02,70.03,19.042321380274448
2022-02-02,2.47,22.24,65.8,18.20826711666251
2022-02-03,2.72,21.57,69.01,24.369761799135194
2022-02-04,2.8,22.14,63.54,26.54083684762076
2022-02-05,2.84,22.14,66.78,27.685649187057678
2022-02-06,3.79,22.92,71.58,65.57098777744383
2022-02-07,2.39,22.54,69.43,16.47084375714835
2022-02-08,2.39,22.43,66.73,16.482290539307414
2022-02-09,3.72,21.81,66.42,62.299901461415594
2022-02-10,3.49,21.45,57.94,51.55609630300114
2022-02-11,5.02,21.69,56.93,153.30919179961646
2022-02-12,4.31,22.06,63.41,96.8298070184971
2022-02-13,3.78,21.41,61.85,65.49099997560636
2022-02-14,2.95,21.72,63.43,31.08846621139481
2022-02-15,3.02,22.15,66.03,33.291753120194656
2022-02-16,2.14,22.76,62.5,11.822565536213975
2022-02-17,2.65,22.68,62.15,22.457160718632878
2022-02-18,4.11,22.71,61.18,83.77939220322409
2022-02-19,4.28,22.97,58.34,94.54696735186262
2022-02-20,1.95,23.8,55.62,8.91657679867453
2022-02-21,2.09,24.62,60.03,10.93900925867599
2022-02-22,3.63,24.97,56.08,57.26489270149906
2022-02-23,4.74,23.45,58.48,128.19254936389498
2022-02-24,3.51,22.54,54.16,52.25446945253311
2022-02-25,4.04,22.44,49.27,79.74875131493359
2022-02-26,3.9,21.63,54.72,71.9185751321989
2022-02-27,3.45,23.31,58.58,49.45481642913004
2022-02-28,3.17,22.87,53.38,38.448738943855965
2022-03-01,4.09,23.43,49.46,82.443036513593
2022-03-02,4.57,22.92,38.76,115.35526070212444
2022-03-03,5.12,22.8,40.86,162.25299955944956
2022-03-04,5.05,23.39,36.74,155.42386618625264
2022-03-05,5.07,23.82,45.38,156.8837812777766
2022-03-06,5.55,23.9,52.91,205.5615509940057
2022-03-07,5.28,23.23,54.4,177.40975543731946
2022-03-08,4.2,24.97,49.96,88.76298680494618
2022-03-09,3.6,25.82,45.63,55.75144847620846
2022-03-10,4.72,25.83,40.23,125.73359859606538
2022-03-11,5.22,25.63,32.85,170.3523584299807
2022-03-12,5.05,25.81,30.83,154.18408306165807
2022-03-13,4.79,25.37,34.05,131.73010003350217
2022-03-14,3.65,26.4,37.56,58.04323199476057
2022-03-15,3.0,26.72,35.25,32.2006654522337
2022-03-16,3.58,26.47,36.02,54.764423726747104
2022-03-17,3.85,27.12,30.23,68.00639683955168
2022-03-18,2.83,27.81,33.16,26.932637695189978
2022-03-19,2.58,28.46,35.43,20.352615611419864
2022-03-20,2.45,26.19,57.19,17.523228392649084
2022-03-21,1.84,26.76,58.02,7.406054788907599
2022-03-22,2.28,26.26,62.97,14.108588977033223
2022-03-23,2.68,27.65,54.59,22.818113312669187
2022-03-24,1.79,27.35,56.16,6.805061037314104
2022-03-25,2.86,27.88,49.84,27.726041348944165
2022-03-26,3.32,28.27,49.76,43.30883306193638
2022-03-27,4.58,28.81,48.62,113.48947199746264
2022-03-28,3.95,28.85,47.73,72.80199656351202
2022-03-29,3.36,29.64,43.4,44.70791022795049
2022-03-30,3.16,30.0,40.22,37.15953309690148
2022-03-31,3.35,30.16,38.39,44.260506115838815
2022-04-01,4.01,29.91,38.47,75.98116471160489
2022-04-02,4.16,28.72,43.09,85.14136770642936
2022-04-03,4.83,28.59,44.73,133.29236958551965
2022-04-04,4.75,28.61,46.34,126.73884581452963
2022-04-05,5.26,28.07,44.87,172.48314800989942
2022-04-06,4.69,28.11,40.52,122.3245489525361
2022-04-07,4.67,27.39,48.96,120.94462610043479
2022-04-08,4.34,28.1,52.25,96.77265201996403
2022-04-09,3.82,27.96,53.89,66.00864696507941
2022-04-10,4.43,28.56,44.78,102.85372952249574
2022-04-11,3.73,27.88,47.5,61.52612690226737
2022-04-12,4.0,29.05,44.14,75.58641648371159
2022-04-13,3.64,27.56,56.46,57.17607142182098
2022-04-14,2.81,25.23,62.32,26.51775785324278
2022-04-15,1.23,27.76,56.89,2.204299352130015
2022-04-16,2.43,28.72,54.39,16.94152182478681
2022-04-17,2.73,26.82,65.49,24.15973871746339
2022-04-18,3.53,26.48,60.74,52.33162015796858
2022-04-19,2.78,26.05,66.78,25.58301205524423
2022-04-20,3.1,28.1,55.37,35.251274294529416
2022-04-21,3.71,27.45,59.52,60.538219922401645
2022-04-22,3.64,26.78,61.66,57.30539290235391
2022-04-23,3.57,25.93,65.9,54.20886764652109
2022-04-24,2.97,27.73,52.58,31.055307085786804
2022-04-25,2.98,27.65,53.84,31.373971225089722
2022-04-26,3.23,28.44,46.97,39.87222613597672
2022-04-27,3.93,28.83,50.75,71.67479040475472
2022-04-28,3.53,29.18,49.88,51.88000349043212
2022-04-29,4.45,29.94,47.9,103.67032962922713
2022-04-30,2.63,29.98,49.96,21.391149593898806
2022-05-01,2.08,30.31,52.38,10.564459034207482
2022-05-02,2.72,28.76,62.16,23.728639002865258
2022-05-03,2.62,27.77,63.48,21.283399793786007
2022-05-04,2.88,28.44,60.84,28.207321147904423
2022-05-05,2.32,27.11,65.39,14.811174162077402
2022-05-06,1.75,27.4,62.09,6.352599245392917
2022-05-07,2.24,27.35,64.03,13.321375705462625
2022-05-08,2.47,27.81,62.57,17.83268826960758
2022-05-09,2.9,27.31,65.58,28.905052288255433
2022-05-10,5.35,26.4,68.95,182.04212104787226
2022-05-11,7.33,25.2,73.35,470.1124831619895
2022-05-12,5.8,24.54,76.26,233.41977393394495
2022-05-13,4.22,25.61,73.96,89.55774173827291
2022-05-14,3.31,25.35,76.35,43.247642337684326
2022-05-15,3.28,24.21,84.68,42.229530080833214
2022-05-16,3.34,25.13,81.11,44.44696772091413
2022-05-17,1.67,25.1,71.44,5.562975635519132
2022-05-18,2.12,24.38,79.89,11.4011924144178
2022-05-19,4.99,22.64,87.21,149.5753886917988
2022-05-20,6.37,22.05,82.12,312.0344705267931
2022-05-21,5.97,23.51,75.97,255.57960114242508
2022-05-22,6.0,24.39,77.29,258.5289946313947
2022-05-23,4.67,25.31,75.7,121.48738743119182
2022-05-24,3.62,26.15,73.19,56.41839001342233
2022-05-25,2.38,26.3,71.36,16.027820398937642
2022-05-26,3.4,25.46,73.94,46.865899355640344
2022-05-27,4.34,24.38,76.25,97.85735697554807
2022-05-28,4.82,24.5,73.33,134.03231407490048
2022-05-29,4.22,24.83,69.24,89.87948633220003
2022-05-30,3.61,25.28,71.11,56.15579414997322
2022-05-31,4.02,23.55,78.83,77.99709803939581
2022-06-01,4.75,23.49,79.46,128.69233571873895
2022-06-02,3.04,25.09,73.28,33.55054065641275
2022-06-03,2.91,24.96,74.95,29.43678048576616
2022-06-04,3.5,24.32,75.55,51.34101662189345
2022-06-05,2.17,24.87,76.26,12.208860417324097
2022-06-06,2.16,24.37,76.62,12.063795833095012
2022-06-07,3.78,24.71,76.44,64.5702823115906
2022-06-08,5.01,24.56,75.07,150.4503020403634
2022-06-09,5.2,25.28,70.31,167.85145084605102
2022-06-10,5.73,24.79,72.59,224.94828389323047
2022-06-11,5.31,24.6,70.64,179.19251476016893
2022-06-12,4.66,23.66,71.84,121.5362666834135
2022-06-13,3.49,24.04,73.8,50.96754127640956
2022-06-14,3.78,24.15,78.12,64.6987189901285
2022-06-15,3.65,23.32,80.65,58.422763619731654
2022-06-16,2.02,23.18,84.05,9.904596388477879
2022-06-17,2.22,21.74,84.67,13.220803960168817
2022-06-18,2.33,22.02,86.81,15.265109954541048
2022-06-19,2.95,23.17,86.05,30.84416088763057
2022-06-20,4.37,23.2,79.53,100.32356156497245
2022-06-21,4.72,23.01,81.91,126.4725032392335
2022-06-22,3.64,22.32,85.63,58.14037563353884
2022-06-23,4.34,23.15,80.31,98.28248690705375
2022-06-24,5.66,22.26,84.76,218.65685736664722
2022-06-25,5.92,22.67,81.21,249.88625085912707
2022-06-26,6.37,23.12,79.43,310.8255002620862
2022-06-27,6.0,23.81,76.61,259.1322960298125
2022-06-28,4.89,23.95,77.12,140.1953625328777
2022-06-29,4.35,24.13,79.52,98.59458918342227
2022-06-30,5.0,23.57,82.75,149.99965551907258
2022-07-01,5.05,23.2,84.03,154.74752257627193
2022-07-02,4.94,22.83,84.87,145.05120965097137
2022-07-03,5.73,23.52,81.4,225.83596403125293
2022-07-04,6.84,22.44,83.42,385.68791599264216
2022-07-05,6.51,22.37,84.1,332.5823875458418
2022-07-06,6.09,22.56,81.81,272.1373578363756
2022-07-07,6.35,22.55,83.8,308.450523959159
2022-07-08,6.99,22.27,82.37,411.93934728919857
2022-07-09,7.02,22.61,83.41,416.66917138085273
2022-07-10,7.33,22.93,80.17,473.9113063465624
2022-07-11,6.97,23.11,80.01,407.18030848029537
2022-07-12,8.08,22.79,80.38,635.1058089974102
2022-07-13,9.72,22.87,78.86,1105.4647270177709
2022-07-14,10.31,22.43,78.31,1321.5607117546704
2022-07-15,8.17,23.32,76.98,655.4527213076266
2022-07-16,6.66,23.57,80.63,354.5713751671905
2022-07-17,7.05,23.09,81.89,421.3110277293889
2022-07-18,5.59,22.68,82.1,210.35639136431683
2022-07-19,3.4,22.95,82.54,47.28024161473207
2022-07-20,2.94,23.77,81.67,30.474308487397703
2022-07-21,3.28,23.26,84.52,42.388313041519396
2022-07-22,3.87,22.51,86.68,69.81307352586873
2022-07-23,4.59,22.84,82.61,116.3762299222969
2022-07-24,4.79,22.99,80.88,132.20801446125046
2022-07-25,3.77,22.91,80.91,64.47765013541907
2022-07-26,3.92,22.22,84.1,72.65554335257595
2022-07-27,2.95,22.88,85.09,30.882429584265818
2022-07-28,1.81,24.1,78.61,7.104222325263626
2022-07-29,1.8,23.39,80.18,7.005265179183891
2022-07-30,1.27,24.39,76.57,2.4518991726052337
2022-07-31,1.79,24.02,84.58,6.868845874534216
2022-08-01,2.77,23.93,84.35,25.46413990583928
2022-08-02,2.34,23.89,83.76,15.354447715675649
2022-08-03,2.71,22.77,83.4,23.95614746728728
2022-08-04,1.78,22.06,85.69,6.805698453676201
2022-08-05,7.65,22.62,84.42,539.1406585127374
2022-08-06,7.87,22.5,84.33,587.2861204956208
2022-08-07,7.41,22.28,86.36,490.5284585913871
2022-08-08,8.11,22.39,85.48,642.8710934194454
2022-08-09,8.81,22.49,81.48,824.1324778702592
2022-08-10,8.01,22.1,81.41,620.337798895926
2022-08-11,6.88,22.64,82.13,392.2400612482061
2022-08-12,6.2,22.86,81.25,286.8331081437025
2022-08-13,5.01,22.2,82.48,151.7149661497892
2022-08-14,5.46,22.82,78.98,195.97596348564772
2022-08-15,4.2,23.63,78.49,88.92608886741127
2022-08-16,2.38,24.23,76.83,16.14654363877684
2022-08-17,3.32,24.05,79.47,43.84677310667955
2022-08-18,4.46,22.91,86.48,106.69288267116066
2022-08-19,5.1,23.02,84.18,159.49952105826588
2022-08-20,4.9,22.87,83.98,141.5471818719012
2022-08-21,5.05,22.87,85.15,154.92939863210376
2022-08-22,5.55,22.83,85.48,205.67984763307953
2022-08-23,4.95,23.28,83.66,145.69554938608948
2022-08-24,4.57,22.86,84.98,114.82410307288256
2022-08-25,4.12,22.28,86.29,84.3148958888865
2022-08-26,3.42,22.0,90.52,48.25965910853366
2022-08-27,4.0,22.02,89.28,77.21565045697977
2022-08-28,3.68,22.53,86.92,60.020904363524835
2022-08-29,2.69,22.84,89.66,23.407903531509433
2022-08-30,2.77,23.67,86.74,25.483473099601703
2022-08-31,2.65,22.53,90.56,22.40444901760399
